,Adresse,latitude,longitude
1971,Klosterstraße 13 Saarlouis 66740,49.3236595,6.7629502
1972,Weidacher Str. 30 Feldkirchen-Westerham 83620,47.8942705,11.842649
1973,Marie-Curie Straße Dillingen 66763,49.3640796,6.7032962
1974,Gießerweg 10 Wernigerode 38855,51.8393443,10.7700633
1975,Rheinwaldstraße 10 Neuenburg 79395,47.8218235,7.5567694
1976,Ölstr. 18 Hoogstede 49846,52.5735305,6.9961537
1977,Tullastraße 10 Lahr 77933,48.3383698,7.8267037
1978,Füssener Str. 1 Biessenhofen 87640,47.8323629,10.64329
1979,Dr.-Wander-Str. 11 Osthofen  67574,49.7031226,8.3350765
1980,Albert-Latz-Str. 6 Euskirchen 53879,50.649305,6.8009002
1981,Ostende 5 Leipzig 4288,51.2862899,12.4744609
1982,Wilhelm-Maybach Str 15 Rottenburg 72018,48.4792622,8.9538515
1983,Hinterer Bahnhof 17 Hausach 77756,48.2839264,8.182682
1984,Stresemannallee 101 Hamburg 22529,53.5835289,9.9565177
1985,Rudolf-Breitscheid-Str. 65-75 Aue-Bad Schlema 8280,50.5868294,12.7038606
1986,Industriestr. 44 St. Katharinen 53562,50.5940224,7.3623312
1987,Am Holtmannshof 1 Moers 47447,51.4010356,6.6116486
1988,Bahnhofstraße 40 Lauterecken 67742,49.6557527,7.5930238
1989,Alte Rothenfelder Str. 23 Georgsmarienhütte 49124,52.2372201,8.0710464
1990,Industriestraße 6 Üxheim 54579,,
1991,Im Roth 3 Münnerstadt 97702,50.237285,10.1787878
1992,Lauchaer Höhe 13 Waltershausen 99880,50.9153047,10.5535644
1993,Daimlerstrasse 8 Aschersleben 6449,51.7698083,11.4793943
1994,Über den Gleisen 2 Boffzen 37691,51.7544571,9.3995841
1995,Gewerbegebiet Nord 3 Mildenau 9456,50.5997142,13.0609496
1996,Brückenstraße 2 Katlenburg-Lindau 37191,51.652804,10.1223278
1997,Am Twäschenberg 1 Upahl 23936,,
1998,Neufundland Straße 1 Bremerhaven 27572,53.5035444,8.5874635
1999,Rolf-Hövelmann-Straße 1 Falkenhagen 16928,53.2053983,12.217586
2000,Industriestrasse 61 - 65 Hamburg 21107,53.5089272,9.9832265
2001,Gasereistraße 1 Magdeburg 39126,52.1823033,11.6709879
2002,Pinnauallee 4 Uetersen 25436,53.679241,9.6772197
2003,Untere Hauptstr. 34 Dillingen 89407,48.5834133,10.4740141
2004,Süden 11 Witzwort 25889,54.3937114,8.9814842
2005,Magdeburger Landstraße 1-5 Wanzleben-Börde 39164,52.0708884,11.3907237
2006,Edisonstr4 Maintal 63477,,
2007,Carl-von-Linde-Str. 3 Aichach 86551,48.3988968,11.0872572
2008,Zum Tanklager 5 Rostock 18147,54.149038,12.1385587
2009,Hünstein 63 Bleicherode 99752,51.4275131,10.7175704
2010,An der Plüschweberei 50 Grefrath 47929,51.3410431,6.3336173
2011,Öflinger Str. 44 Wehr 79664,47.6195523,7.9048783
2012,1 Gaterslebener Straße Seeland OT Nachterstedt 6469,,
2013,Hannoversche Str. 1 Göttingen 37075,51.5491627,9.9309818
2014,Gaterslebener Str. 1 Seeland 6469,51.8162404,11.318732
2015, Schüttensteiner Straße 26    Isselburg 46419,51.8242156,6.5038342
2016,Industriestraße 12 Brackenheim 74336,49.0818141,9.0971497
2017,In den Langen Stücken 6 Halberstadt 38820,51.9024327,11.0844817
2018,Unterzeiler Weg 5 Leutkirch 88299,47.837205,10.0136404
2019,Guttenhofen 1 Hutthurm 94116,48.7150301,13.5210647
2020,Klever Straße 48 Goch 47574,51.6878157,6.1589753
2021,Fischkuhle 37 Menden 58710,51.4103541,7.8300314
2022,7 An den Kanitzen /04910 Elsterwerda 4910,51.4631671,13.5429018
2023,Athenslebener Weg 51b Staßfurt 39418,51.8997763,11.6273578
2024,Alter Postweg 3 Holzmnden 37603,,
2025,Nobelstraße 7 Hörstel 48477,52.3099584,7.6216867
2026,Fichtenstraße 55 Landau 76829,49.2113652,8.1394756
2027,Woessinger Str. 2 Walzbachtal 75045,49.0150898,8.6042492
2028,Am Johannisberg 9 - 13 Oelsnitz 8606,50.4265975,12.1827325
2029,Spittelbronner Weg 87 Villingen-Schwenningen 78056,48.0685154,8.570557
2030,Röntgenstraße 5 Günzburg 89312,48.4715402,10.2729014
2031,Heiligenstr. 70 Viersen 41751,51.2588778,6.3402323
2032,Derschlager Straße 26 Meinerzhagen 58540,51.1067171,7.6393656
2033,Gewerbepark Grünewald 10 Meinerzhagen 58540,51.0860716,7.6915854
2034,Großoberfeld 9 Karlsruhe 76135,48.9860636,8.3700225
2035,Steinräum 10 Föritztal 96524,50.3445256,11.2131678
2036,Meusselsdorfer Str. 27 Marktredwitz 95615,49.9991179,12.0694916
2037,Elisabethenstr Ravensburg 88212,47.7876625,9.6225036
2038,Wolfgang-Marguerre-Allee 1 Springe 31832,52.1942022,9.5638359
2039,Dr.-F.-A.-Freundt-Straße 3 Amorbach 63916,49.6467587,9.2212891
2040,Glückaufstraße 20 Georgsmarienhütte 49124,52.2071432,8.0706207
2041,Otto-Kollmar-Strasse 1 Oettingen i. Bay. 86732,48.9390448,10.5992873
2042,Entenseestraße 1 2 Hagenbach 76767,49.0117779,8.2543457
2043,Flomersheimer Str. 2-4 Ludwigshafen-Oggersheim 67071,49.4910691,8.3538473
2044,Buchholz 1 Drolshagen 57489,51.0555104,7.7564732
2045,"Zur Fleischmehlfabrik, 1 Friesoythe-Kampe 26169",53.0765902,7.8260287
2046,Wehdestraße 125 Oldenburg 26123,53.1438563,8.2431976
2047,Nordstr. 40  Brake (Unterweser) 26919,53.349354,8.4892779
2048,Industriestraße 10 Emmerich am Rhein 46446,51.8315606,6.2558557
2049,Friesenstraße 9 - 11 Vechta 49377,52.7111886,8.2798643
2050,Johannastrasse 1 Nordenham 26954,53.5069637,8.5093682
2051,Hüttenstraße 38 Olsberg 59939,51.3549683,8.4986276
2052,Schulstraße 1 Oberharz am Brocken OT Königshütte 38875,,
2053,Kuehnstrasse 61 Hamburg 22045,53.5783461,10.1191276
2054,Benzstrasse 25 Herrenberg 71083,48.6013318,8.8677582
2055,Am Tidehafen 5 Elsfleth 26931,53.2252135,8.4579309
2056,Dessauer Straße 128 Lutherstadt Wittenberg 6886,51.8693439,12.5878682
2057,Leininger Straße 1 Zolling 85406,,
2058,Bahnhofsplatz Rüsselsheim am Main 65423,49.9920389,8.4138627
2059,An den Breiten 2 Leppersdorf 1454,51.1554055,13.9720604
2060,Orafolstraße 1 Oranienburg 16515,52.7764273,13.2615918
2061,Harry-Kloepfer-Straße 1 Köln 50997,50.8752039,6.9190561
2062,Kerrygoldstrasse 1 Neukirchen-Vluyn 47506,51.468587,6.5920654
2063,Über dem Dieterstedter Bache 14 Apolda 99510,51.0077569,11.462815
2064,Liechtensteiner Strasse 5 Apolda 99510,51.0040265,11.4560521
2065,Kalkwerkstraße 1 Jahnatal 4749,51.2025746,13.1684515
2066,Molkereistraße 1 Wismar 23970,53.8937395,11.4869359
2067,Hüttenstraße 31 Düren 52355,50.7635007,6.4800599
2068,Werner-Otto-Straße 1-7 Hamburg 22179,53.6011382,10.0707503
2069,Bahnhofstraße 31 Miltach 93468,49.1641988,12.767061
2070,Steller Straße 34 Delmenhorst 27755,53.0169968,8.6562225
2071,Jägerhausstraße 22 Simmerath 52152,50.6492078,6.2721821
2072,Berliner Str. 21 Neutraubling 93073,48.9799891,12.1898011
2073,Max-Näder-Str. 15 Duderstadt 37115,51.5144597,10.2366279
2074,Paul-Oventrop-Straße 1 Olsberg 59939,51.3600217,8.4793407
2075,Mühlstraße 118 Walluf 65396,50.0424549,8.1424624
2076,Kettlerstraße 40 Goch 47574,,
2077,Große Drakenburger Straße 43 Nienburg 31582,52.6494763,9.2088674
2078,Oststraße 1 Bitterfeld 6749,51.6194935,12.4111272
2079,Gothaerstrasse 39 Gotha 99885,50.8380304,10.7373141
2080,Gewerbegebiet 4 Großbreitenbach 98701,50.587134,10.9959078
2081,Greschbachstraße 5 Karlsruhe 76229,49.0276071,8.4720457
2082,Langlachweg 20 Mannheim 68229,49.4471784,8.5699515
2083,Am Neuen Rheinhafen10 Speyer 67346,,
2084,Lindenstr. 4 Lederhose 7589,50.8076192,11.9226509
2085,Münchenerstr 101 Ismaning 85737,48.2083705,11.6558435
2086,Köthener Straße 11 Südliches Anhalt 6369,51.6825901,11.8745188
2087,Alte Papiermühle Hämmern 10 Wipperfürth 51668,51.1277827,7.3587411
2088,Bahnhofstraße 21 Mühltroff 7919,,
2089,Gewerbegebiet Ost Postbauer-Heng 92353,49.3000454,11.3629288
2090,Prefagstrasse 4 Walzbachtal 75045,49.0076241,8.6104832
2091,Saalfelder Straße 41-43 Pößneck 7381,50.6852406,11.5606802
2092,Hasslinger Weg 31 Wagenfeld 49419,52.5517828,8.5941461
2093,An der K62 Andernach 56626,,
2094,Industriestraße 12 Schwepnitz 1936,51.3306338,13.9495597
2095,Halberstädter Straße 45 Paderborn 33106,51.6869312,8.7447546
2096,Zarnekowstraße 3 Loitz 17121,53.9743448,13.1398684
2097,Mührigweg 1 Siegelsbach 74936,49.2721332,9.0785137
2098,Am Oberwald 2 Wörth am Rhein 76744,49.0682747,8.303657
2099,Kerastraße 1 Leisnig 4703,51.157008,12.9093501
2100,Kirchhagenscher Weg 1 Bleicherode 99752,51.4381382,10.5883611
2101,Fraunhoferstr. 8 Itzehoe 25524,53.9600928,9.4899934
2102,"An der Heinzebank, 15 Wolkenstein / Hilmersdorf 9429",,
2103,Hans-Georg-Mettler-Str. 8 Morbach 54497,49.7977449,7.107686
2104,Hans-Georg-Mettler-Str. 8 Morbach 54497,49.7977449,7.107686
2105,Dresdner Straße 321 Freital 1705,50.9870545,13.6390192
2106,Esinger Straße  5 Tornesch 25436,53.6886026,9.7246502
2107,Windener Weg 1 Kreuzau 52372,50.7449818,6.4876702
2108,Am Oberwald 2 Wörth am Rhein 76744,49.0682747,8.303657
2109,Asseler Str. 110 Drochtersen 21706,53.694418,9.4278386
2110,Schönenbach Straße 1 Neureichenau 94089,48.7446454,13.7514483
2111,Thomas-Dachser-Allee 1c Schönefeld 12529,52.3872546,13.4956714
2112,Richard-Köberlin-Str. 11 Döbeln 4720,51.1176372,13.1532203
2113,Robert-Bosch-Str. 5 Herbrechtingen 89542,48.6319655,10.1974669
2114,Paul-Kleinknecht-Weg 1 Kupferzell 74635,,
2115,Mälzereistrasse 31 München 81249,48.1765606,11.4338744
2116,Dirk-Kollmar-Strasse 2 Gotha 99867,50.9354321,10.6822237
2117,Gerhard Lucas Meyer Str. 10 Peine 31226,52.3156721,10.2414379
2118,An der Talle 20 Paderborn 33102,51.7467925,8.7507494
2119,Behringstraße 2 Rodgau 63110,49.991689,8.8706799
2120,Engesserstraße 8 Freiburg 79108,48.0207286,7.8457477
2121,Kimmerle-Ring 14 Günzburg 89312,48.4318656,10.2967407
2122,Rudolf-Diesel Straße 19 Weißenhorn 89264,48.3056536,10.1428711
2123,Neuenburger Str. 9 Müllheim 79379,47.8102797,7.5948045
2124,Peter-Greven-Str. 20-30 Bad Münstereifel 53902,50.5786468,6.7665996
2125,Alt Fechenheim 34 Frankfurt 60386,50.1285878,8.767147
2126,Schlachthofstr. 36 Memmingen 87700,47.9922258,10.1842439
2127,Im Fuchsloch 16 69123 Heidelberg 69123,49.4082267,8.6410127
2128,"Weinstrasse, 100 Klingenmünster 76889",49.1390628,8.0171133
2129,Louis-Schuler-Straße 1 Waghäusel 68753,49.2459523,8.5044025
2130,An den Sieben Stücken Könnern 6420,51.6997576,11.7601232
2131,Mühlenstraße 7 Unterbernbach 86556,48.528982,11.1715865
2132,Am Hällstein 1 Lauterbach 36341,50.662511,9.3546329
2133,Bahnhofstraße 63 Schlitz 36110,50.683454,9.5703647
2134,Schorrental 41 72297 Seewald-Schorrental 72297,48.5844786,8.4393693
2135,Steinheimer Straße 45 Heidenheim 89518,48.6793352,10.1161332
2136,An der Tagweide 5 Karlsruhe 76139,49.0232866,8.4596596
2137,Westring 19 - 21 Arnsberg 59759,51.4292978,8.0157124
2138,An der Birkenpfuhlheide Baruth/Mark 15837,52.078726,13.5191297
2139,Stadtring Nordhorn 61 Gütersloh 33332,51.9156497,8.3997795
2140,Wurzacherstraße 32 Leutkirch 88299,47.8291867,10.0170904
2141,Ingolstädter Str. 51 Neumarkt 92318,49.2630553,11.4613601
2142,Ernst-Pflitsch-Str. 1 Hückeswagen 42499,51.1539865,7.3414365
2143,Jechtinger Straße 6 Freiburg im Breisgau 79111,47.9880878,7.7900596
2144,Görzhäuser Hof 1 Marburg 35041,50.8305495,8.7167499
2145,Dornbergsweg 35 Wernigerode 38855,51.8486814,10.7849542
2146,Rosenheimer Str. 43 Raubling 83064,47.8149903,12.1193307
2147,Neuköllnische Allee 80 Berlin 12057,52.4655858,13.4644895
2148,Röntgenstraße 24 Hamburg 22335,53.6225714,10.0135441
2149,Flachsmarktstraße 8 Blomberg 32825,51.9349004,9.1046875
2150,Oberes Feld 1 Paderborn 33106,51.7038268,8.712578
2151,Gustav-Töpfer-Straße 4 Bad Blankenburg 7422,50.6839117,11.2801961
2152,Gustavstraße 3 Lüdenscheid 58511,51.2108841,7.6492746
2153,Königswinkel 10 Blomberg 32825,51.9348991,9.1004669
2154,Stromberger Straße 201 Beckum 59269,51.7603431,8.0732526
2155,Maria-Reiche-Str. 4 Dresden 1109,51.1249468,13.7837966
2156,Im Westfeld 2 Olsberg 59939,51.3099028,8.5003637
2157,Industriestraße 43 Neuss 41460,51.2053622,6.6930022
2158,Flachglasstrasse 3 Weiherhammer 92729,49.6248772,12.0672739
2159,Gyula-Horn-Straße 20 Wertheim 97877,49.7576627,9.4900605
2160,Hoechster StraÃe 48-60 Breuberg 64747,,
2161,Siebenbürgerstraße 23 DE-86983 Lechbruck am See 86983,47.702563,10.7962235
2162,Duderstädter Straße 17 Herzberg 37412,51.6431101,10.3312601
2163,Ostritzer Allee 8 Zittau 2763,50.9082581,14.8438419
2164,Ahlhorner Straße 98a Visbek 49429,52.84531,8.3001585
2165,Pferdsdorfer Weg 6 Amt Creuzburg 99831,51.0493819,10.2187607
2166,Limesstraße 15 Aschaffenburg 63741,49.9687301,9.0991642
2167,Vinkrather Str. 43 Grefrath 47929,51.3417429,6.3358416
2168,Riedbahnstraße 70 Weiterstadt 64331,49.8934188,8.6158677
2169,Bayreuther Str. 40 95478 Kemnath 95478,49.8689042,11.8767127
2170,Carl-Benz-Str. 3 Kaltenkirchen 24568,53.8258432,9.9701893
2171,Irisstraße 1 Vetschau 3226,51.7796509,14.101454
2172,Benzstraße 14 Erbach 89155,48.3288667,9.9070301
2173,Porschestr. 1 Leipzig 4158,51.4098793,12.2953368
2174,Hüchtchenweg 1 Erwitte 59597,51.5948339,8.3354842
2175,Bahnhofstraße 25 Erbendorf 92681,49.844168,12.0486252
2176,In der Geist 120 Oelde 59302,51.8113051,8.1320751
2177,Am Düngemittelkai 5 Rostock 18147,54.1537517,12.1199848
2178,Industriestraße 68 Velbert 42551,51.3476135,7.068859
2179,Köthensche Str. 3a Bernburg 6406,51.7976876,11.7491783
2180,Auf der Plaße 1 Petershagen 32469,52.379806,9.0100764
2181,Hauptstraße 30 Mainz 55120,50.0201426,8.237059
2182,Schweinfurter Straße 5-9 Bad Neustadt 97616,50.3199576,10.2090718
2183,Viehweg 12 Lichtenfels 35104,51.1962487,8.8096745
2184,Westring 24 Leopoldshöhe 33818,51.9819293,8.6582208
2185,Wiedenbrücker Str. 155 33449 Langenberg 33449,51.791797,8.3182452
2186,Emil-Hoffmann Str. 04. Okt Koeln 50996,,
2187,Franz-Brombach-Str. 1 Erding 85435,48.3153274,11.8913876
2188,Herrenhäuser Straße 83-99 Hannover 30419,52.3912275,9.7024996
2189,Salzburger Str. 17 Petting 83367,47.8858616,12.8497279
2190,Wettringer Strasse 58 48485 Neuenkirchen 48485,52.2336795,7.3589468
2191,Fronhofener Straße 3 Fronreute-Baienbach 88273,47.8531756,9.5690419
2192,Falckentsteiner Straße 2 Kiel 24159,,
2193,Braun-Straße 1 Walldürn 74731,49.5710397,9.361401
2194,Frankfurter Straße 145 Kronberg 61476,50.1725837,8.5295184
2195,Eschenweg 7 Burg  39288,52.2528676,11.8891382
2196,Oderlandstraße 109 Eisenhüttenstadt 15890,52.173636,14.6402819
2197,Gewerbestraße 5 Möckern OT Theeßen 39291,,
2198,Düppelstraße 16 Gronau 48599,52.2088701,7.0701265
2199,Industriestrasse 34 Neuss 41460,51.2016542,6.6967865
2200,Kielweg 17 Diepholz 49356,52.6032163,8.3478212
2201,Richard Bullinger Straße 77 77 Schwäbisch Gmünd 73527,48.8100999,9.8175994
2202,Herrenpfad-Süd 46 Nettetal 41334,51.3242318,6.2188653
2203,PÃ¶ppelmannstraÃe 5 Lohne 49393,,
2204,Hermann-Staudinger-Str. 1 Lohne 49393,,
2205,Dieselstraße 1 Geisenhausen 84144,48.4810548,12.2440201
2206,Triptiser Straße 22 Auma-Weidatal 7955,50.7075289,11.891593
2207,Robert-Friese-Straße 4 Hermsdorf 7629,50.8987332,11.8513495
2208,Porschestrasse 7 Hückelhoven 41836,51.0343483,6.2545812
2209,Straße der Einheit 15 Staßfurt 39418,51.8741728,11.5392608
2210,"Gewerbegebiet Oestlich der Heidenheimer Strasse, Max-Planck-Strasse 9 Guenzburg 89312",,
2211,Fohlenhof 21 Windsbach 91575,49.2506513,10.8406909
2212,Brennereistr. Neustadt bei Coburg 96465,50.289617,11.1086093
2213,Braustraße 19 Weißenbrunn 96369,50.19945,11.3486116
2214,Söllerstrasse 33 Lauenburg 21481,53.3679989,10.5783252
2215,Straubinger Str. 48 Regensburg 93055,49.0134676,12.147412
2216,Hellefelder Str. 51 Arnsberg 59821,51.391857,8.0713021
2217,Neuer Kamp 1 Kellinghusen 25548,53.9409656,9.7252094
2218,Ravensburger Strasse 128-134 Berg 88276,47.8158336,9.6035403
2219,Lechfelder Straße 20 Schwabmünchen 86830,48.1866542,10.7614588
2220,Rothenfelder Str. 57 Versmold 33775,52.0527189,8.1536651
2221,Am Goldenen Feld 8 Kulmbach 95326,50.1021317,11.435711
2222,Hermann-Staudinger-Straße 6 Helmbrechts 95233,,
2223,Höckendorfer Straße 91 Königsbrück 1936,51.202511,13.8370303
2224,Capeller Strasse 147 Werne 59368,51.6832687,7.6152813
2225,Am Wasserturm 4 Kupferzell 74635,49.2248303,9.6800052
2226,Walter Münch Str 19 Schwarzenbach am Wald 95131,50.2853492,11.6326141
2227,An der Staustufe 3 Kitzingen 97318,49.7219804,10.1529321
2228,Tonstraße 1 Erftstadt 50374,50.8393022,6.8310033
2229,Ostertweute 1 Brunsbüttel  25541,53.895241,9.1821965
2230,Butterwecker Weg 6 Staßfurt 39418,51.8718308,11.5822102
2231,Stuttgarter Straße 83 Waiblingen 71332,48.8248141,9.3071577
2232,Gögginger Strasse 73 Augsburg 86159,48.3538527,10.8830093
2233,Horchheimerstraße 50 Worms 67547,49.6191667,8.3479781
2234,Tonstraße 1a Erftstadt 50374,50.8491761,6.8154123
2235,Brunnenstrasse 138 Lünen 44536,51.6168033,7.4634514
2236,Anzinger Str. 13 München 81671,48.1217262,11.6082256
2237,Dr.-C.-Otto-Str. 222 Bochum 44879,51.4331559,7.1319767
2238,Graf-Zeppelin-Str. 1-5 Altenkirchen 57610,50.6901108,7.6733066
2239,Siegener Straße 31 Dietzhölztal-Rittershausen 35716,50.8385971,8.2924316
2240,Industriestraße 24 Hof 56472,50.6639686,8.0152296
2241,Rudolph-Loh-Straße 2 Haiger 35708,,
2242,Auf dem Stützelberg Herborn 35745,50.6755173,8.3176742
2243,Rossbacher Weg 5 Michelstadt 64720,49.6717401,8.9956556
2244,Am Windmühlenstein 15 Kalefeld 37589,51.7994474,10.0605923
2245,Oststraße 17 Kehl 77694,48.5893366,7.8164858
2246,Forsthausstraße 3 Rheinau 77866,48.6535927,7.932183
2247,Werkstr 1 Dillingen 66763,49.355597,6.7325219
2248,Widdersdorfer Straße 211 Köln 50825,50.9448498,6.9013981
2249,Barentsstraße 10 Euskirchen 53881,50.6866526,6.8292112
2250,Stockheimer Str. 30 Mellrichstadt 97638,50.4358376,10.3027716
2251,Industriestraße 3 Kutenholz 27449,53.4998968,9.3086073
2252,Scharnhölzstr.340 - 342 Bottrop 46240,51.547222,6.9629431
2253,Zum Silberstollen 10 Saalfeld 7318,50.6554924,11.3186986
2254,Appenweierer Str. 54 Oberkirch 77704,48.5356756,8.0662185
2255,Schüttorfer Straße 100 Lingen 49808,52.4810347,7.3022644
2256,Am Kraftwerk 17 Eschweiler 52249,50.8348077,6.3281245
2257,Rheinstraße 16 Bamberg 96052,49.9090772,10.8508447
2258,Dr.-Eugen-Kersting-Straße 6 Wipperfürth 51688,51.1179142,7.3962333
2259,In den Folgen 3 Ilmenau 98693,50.6758109,10.9705596
2260,Meldorfer Straße 43 Hemmingstedt 25770,54.160869,9.0844516
2261,Konrad-Adenauer-Str. 39-41 Twistringen 27239,52.7925438,8.642069
2262,Varziner Straße 49 Duisburg 47138,51.4728486,6.7979234
2263,Uferstraße 65a Kiel  24106,54.3677548,10.1179381
2264,An den Flugzeughallen 3 Rathenow 14712,52.5730103,12.3394024
2265,"Im Rohrbach, 14+16 Balingen 72336",48.2527012,8.8574524
2266,Paul-Ernst-Metzler-Straße 1 Föritztal-OT Heinersdorf 96524,,
2267,Industriestraße 1 Veilsdorf 98669,50.4176654,10.8198118
2268,EPS Anlage I-119 Schkopau 6258,,
2269,Jahnstraße 10 Ravensburg 88214,47.7799123,9.6049481
2270,Helmut-Neynaber-StraÃe 49 Loxstedt 27612,,
2271,Artlandstr. 57-59 Quakenbrück 49610,52.6705386,7.9258057
2272,Herderstraße 2 Wasserburg 83512,48.047387,12.2159363
2273,Mettinger Straße 135 Recke 49509,52.3396067,7.7392049
2274,Niederahrer Straße 2 Boden 56412,50.4815672,7.8611219
2275,Imhoffstraße 44 Langenhagen 30853,52.4456048,9.7326419
2276,Veldener Straße 121-131 Düren 52349,50.8107827,6.4728617
2277,Alte Münzesheimer Str. 13 Kraichtal 76703,49.110063,8.7397832
2278,Barkhausener Str. 55 Melle 49328,52.2398394,8.3995164
2279,Das Neue Land 5 Calvörde 39359,52.3894527,11.3054188
2280,Peter-May-Straße 27 Erftstadt 50374,50.8306115,6.8034346
2281,Industriestraße 25 Bruchsal 76646,49.1316805,8.5551972
2282,Geiselharz 21 Amtzell 88279,47.7007067,9.7635392
2283,Rosenauer Str. 32 Dörfles-Esbach 96487,50.2881165,11.0036511
2284,Spicher Str. 46 Troisdorf 53844,50.8084299,7.1255999
2285,Spicher Str. 46 Troisdorf 53844,50.8084299,7.1255999
2286,Krackser Str. 191 Bielefeld 33689,51.9425976,8.5598806
2287,Ob. Stahlindustrie/ 4 Bochum 44793,51.4736774,7.1941461
2288,Reinzstraße 3-7 Neu-Ulm 89233,48.4210801,10.0270548
2289,Engterstraße 101 Belm-Icker 49191,52.3432421,8.109734
2290,Boklunder Weg Jagel 24878,54.4408366,9.5472547
2291,Hesedorfer Weg 76 Rotenburg 27356,53.1788825,9.3147883
2292,Juliusmühle 3 Einbeck 37586,51.8197598,9.7893905
2293,Erwin-Rentschler-Straße 21 Laupheim 88471,48.2359584,9.875466
2294,Hans-Böckler-Str. 4 Groß-Umstadt 64823,49.8617099,8.9232051
2295,Ullersreuth 61 Hirschberg 7927,50.4297593,11.8258771
2296,Industriestraße 1 Ramstein-Miesenbach 66877,49.4349177,7.5221778
2297,Industriestraße 1 Wilburgstetten 91634,49.0328979,10.3784037
2298,Industriestraße 1 Betzdorf 57518,50.8009921,7.8552476
2299,Mauerfeldchen 25 Würselen 52146,50.8151704,6.1429153
2300,Am Molenkopf 3 Köln 50735,50.9793706,6.9845752
2301,Untere Kanalstraße 3 Rheinfelden 79618,47.5680492,7.8049933
2302,Mainzer Straße 164 Bingen 55411,49.9685075,7.9224215
2303,Zülpicher Straße 10 Düsseldorf 40549,51.2341297,6.6987248
2304,Meiersberger Str. 91 Wülfrath 42489,51.2895611,7.0074234
2305,Siegener Straße 1  Lennestadt 57368,51.1402492,8.0219466
2306,Brüggeweg 54 Bremen 28309,53.0553106,8.8965822
2307,Hamburgring 45 Mönchengladbach 41179,51.1471502,6.3531581
2308,Luxemburger Straße 2a Erftstadt 50374,50.8222954,6.8197309
2309,Brohltalstrasse 2 Burgbrohl 56659,50.4573326,7.2869137
2310,Harbacher Weg 66 Künzell 36093,50.5376164,9.7233737
2311,Frankfurter Straße 4A Fulda 36037,50.546442,9.6747463
2312,Industriestraße 5 Schwabach 91126,49.3206185,11.0407959
2313,Karl-Eibl-Straße 44+48 Neustadt an der Aisch 91413,49.5777863,10.585166
2314,Hinterer Bahnhof 15 Hausach 77756,48.2828603,8.1821059
2315,Hoffmannstraße 44 Reutlingen 72770,48.5035382,9.1804588
2316,Hagenfeldstr. 11-13 Oberderdingen 75038,49.0672372,8.8087967
2317,Bahnhofstraße 100 Katzhütte 98746,50.56031,11.0595882
2318,Kaufbeurer Str. 55 Schwabmünchen 86830,48.1684746,10.7577807
2319,Rösseweg 5-7 Nufringen 71154,48.6206436,8.9040017
2320,Sametwiesen 2 Marsberg 34431,51.4833007,8.8173386
2321,Schultetusstraße 37 Stavenhagen 17153,53.7047891,12.9084221
2322, John-F.-Kennedy-Straße 43 Salzgitter 38228,,
